0,342.5300931562247
1,268.604444602894
2,276.3728684160504
3,262.8921441717254
4,233.05459417338398
5,149.7728377408958
6,189.57771811021354
7,134.89361712516921
8,74.60468166631838
9,91.8456498312943
10,106.00022316078851
11,123.07530986320103
12,122.22220433453614
13,123.79831844167954
14,142.77364324398496
15,149.55519025318353
16,141.04754688803962
17,147.67053589584356
18,123.22256487823115
19,161.77577715012816
20,157.0306741271493
21,187.4530241792946
22,181.22992634144197
23,198.18896827370372
24,193.02193576968338
25,191.1986924612496
26,206.08330972259677
27,204.11061539234612
28,183.96875776166493
0,531.3745187278895
1,579.5613299805592
2,485.28843766278834
3,582.9080263614679
4,545.1477980873408
5,465.14179756755414
6,521.5018983679981
7,574.3363275791262
8,577.1413992140385
9,536.2464695258634
10,521.4274366025982
11,498.86788563774945
12,552.2711984158118
13,590.0643490161693
14,520.2420395991895
15,505.6298806091224
16,552.5576441442713
17,560.4642996816935
18,549.1767606931604
19,518.7119939963826
20,543.5733023656035
21,545.0969240994466
22,564.3254313354672
23,530.3422955705471
24,544.6417842130793
25,547.9497696081975
26,495.33760042752635
27,479.0396806333012
28,499.44787773837226
29,560.3856357111919
30,525.0305719884489
31,527.6692648619944
32,579.5741099924018
33,588.2362966997296
34,583.9820527127077
35,540.982104113303
36,517.0613674312466
37,549.065070533274
38,588.9531954220885
39,578.6313965398556
40,533.6712375625083
41,569.7831203523035
42,541.4514607010481
43,509.86055171483406
44,605.8899153261501
45,581.0652614511499
46,576.8293924069434
47,534.6385850715699
48,493.3828947440372
49,573.2171624815134
50,587.6812313099738
51,614.2221208548746
52,524.3496488410539
53,575.8036830996627
54,556.7281299539634
55,532.573144375159
56,459.7251932396056
57,527.2223825171034
58,522.7843477046583
59,470.9324582743537
60,538.7637467687254
61,488.8174831505239
62,551.1966052214506
63,606.0201929689748
64,555.1351246924008
65,498.49090090023793
66,563.9431083355461
67,524.843880380128
68,555.5729393347949
69,513.2785274014883
70,507.2117909368797
71,531.3765186852431
72,541.6313447133092
73,503.94685535664996
74,552.923232436609
75,490.1916673707612
76,483.5715398242272
77,478.83976925020187
78,528.5650142095286
79,558.6110927734042
80,575.220798038483
81,609.0443894615662
82,559.8479581808698
83,475.0904141806574
84,477.6502742322671
85,481.69225350021526
86,534.5424601410274
87,608.4351762227087
88,531.1627245568957
89,584.0908049007968
90,582.9537002533921
91,589.181323499659
92,487.67743312210297
93,581.1601172586619
94,558.8420257292433
95,513.4397520436636
96,529.4423494092459
97,454.89282184433733
98,441.6774304524282
0,554.3823066530164
1,521.1368225900101
2,508.3460440106857
3,586.9736303587008
4,551.9863413037539
5,546.1739805858407
6,502.1971598821231
7,532.9947616459738
8,549.9203967079902
9,532.5878635293254
10,578.518872101947
11,493.85440177445435
12,493.45382441005296
13,376.2387825223367
14,506.8479510862223
15,530.699705048586
